phase,coeff,train_episode,eval_episode,epsilon,mean_glucose,time_in_range_percent,hypo_steps,hypo_events,severe_hyper_steps,severe_hyper_events,total_bolus_units,total_basal_units,total_insulin_units,sum_zone_reward,sum_insulin_penalty,total_reward,action_0_count,action_1_count,action_2_count,action_3_count,action_4_count
train,0.1,95,-1,0.829,188.05570886704623,29.166666666666668,0,0,0,0,1698.8999999999999,23.47926199261993,1722.3792619926198,90.0,-169.89000000000001,-79.88999999999999,60,39,59,65,65
train,0.1,96,-1,0.8271999999999999,218.92177108698803,18.40277777777778,0,0,18,2,1452.0,23.47926199261993,1475.47926199262,-178.0,-145.2,-323.2,81,55,54,38,60
train,0.1,97,-1,0.8254,108.58962178493526,73.95833333333334,47,4,0,0,1319.6,23.47926199261993,1343.0792619926199,-1281.0,-131.95999999999998,-1412.96,81,68,51,44,44
train,0.1,98,-1,0.8236,165.47675577149752,63.19444444444444,0,0,0,0,1547.1999999999998,23.47926199261993,1570.6792619926198,176.0,-154.72,21.279999999999994,74,48,51,55,60
train,0.1,99,-1,0.8218,289.5383573561889,19.09722222222222,0,0,160,2,1755.3999999999999,23.47926199261993,1778.8792619926198,-1602.0,-175.54000000000002,-1777.5400000000002,50,47,68,49,74
eval,0.1,99,0,0.0,196.73061906920003,51.736111111111114,0,0,20,2,2734.1,23.47926199261993,2757.5792619926196,-164.0,-273.41,-437.41,0,0,108,7,173
eval,0.1,99,1,0.0,96.59285214192619,37.84722222222222,105,12,0,0,1676.4,23.47926199261993,1699.87926199262,-2521.0,-167.64,-2688.64,0,91,132,5,60
eval,0.1,99,2,0.0,125.60991646898674,69.79166666666666,43,4,0,0,1908.9999999999998,23.47926199261993,1932.4792619926197,-1047.0,-190.9,-1237.9,0,51,149,10,78
eval,0.1,99,3,0.0,126.96648961928862,55.90277777777778,42,3,0,0,1944.7,23.47926199261993,1968.17926199262,-1168.0,-194.46999999999997,-1362.4700000000003,0,72,116,13,87
eval,0.1,99,4,0.0,82.18889975084815,44.44444444444444,105,10,0,0,1275.3999999999999,23.47926199261993,1298.8792619926198,-2769.0,-127.54,-2896.54,0,141,123,2,22
train,0.1,100,-1,0.82,154.23313025836475,75.69444444444444,0,0,0,0,1428.2,23.47926199261993,1451.67926199262,94.0,-142.82,-48.81999999999999,51,92,56,43,46
train,0.1,101,-1,0.8182,126.15881311678328,50.69444444444444,63,5,0,0,1470.6,23.47926199261993,1494.0792619926199,-1529.0,-147.05999999999997,-1676.0600000000002,53,73,61,59,42
train,0.1,102,-1,0.8164,122.49535595808675,59.72222222222222,36,7,0,0,1666.6999999999998,23.47926199261993,1690.1792619926198,-1032.0,-166.67000000000002,-1198.67,58,55,45,67,63
train,0.1,103,-1,0.8146,105.60451540899236,73.95833333333334,31,5,0,0,1428.4,23.47926199261993,1451.87926199262,-1149.0,-142.83999999999997,-1291.8400000000004,54,84,58,48,44
train,0.1,104,-1,0.8128,107.28969109695632,63.19444444444444,57,8,0,0,1503.8,23.47926199261993,1527.27926199262,-1605.0,-150.38,-1755.38,48,81,56,57,46
train,0.1,105,-1,0.8109999999999999,332.13675585530245,7.291666666666667,0,0,206,2,1576.6999999999998,23.47926199261993,1600.1792619926198,-2082.0,-157.67000000000002,-2239.67,60,63,51,55,59
train,0.1,106,-1,0.8092,179.05457754578507,55.208333333333336,0,0,0,0,1311.1,23.47926199261993,1334.5792619926199,154.0,-131.11,22.889999999999993,93,48,54,50,43
train,0.1,107,-1,0.8074,149.59977991411085,71.875,3,2,0,0,1466.9,23.47926199261993,1490.37926199262,-155.0,-146.69,-301.69,75,56,37,75,45
train,0.1,108,-1,0.8056,205.56858661307453,20.833333333333336,0,0,20,1,1372.4,23.47926199261993,1395.87926199262,-132.0,-137.24,-269.24,77,68,50,45,48
train,0.1,109,-1,0.8038,204.81618510447743,19.791666666666664,0,0,0,0,1585.0,23.47926199261993,1608.47926199262,-60.0,-158.49999999999997,-218.50000000000003,55,60,65,50,58
train,0.1,110,-1,0.802,292.50363463603804,9.722222222222223,0,0,167,7,1670.7999999999997,23.47926199261993,1694.2792619926197,-1701.0,-167.08,-1868.08,56,56,56,52,68
train,0.1,111,-1,0.8002,96.3782774338007,54.513888888888886,87,8,0,0,1819.3,23.47926199261993,1842.77926199262,-2265.0,-181.93,-2446.93,50,42,59,60,77
train,0.1,112,-1,0.7984,166.43981070211052,69.79166666666666,0,0,11,2,1433.6,23.47926199261993,1457.0792619926199,-215.0,-143.35999999999999,-358.36,83,51,48,54,52
train,0.1,113,-1,0.7966,153.64085547380535,88.88888888888889,0,0,0,0,1574.0,23.47926199261993,1597.47926199262,252.0,-157.39999999999998,94.6,64,60,48,56,60
train,0.1,114,-1,0.7948,215.7854105996528,10.76388888888889,0,0,3,2,1706.1999999999998,23.47926199261993,1729.6792619926198,-115.0,-170.62,-285.62,59,43,61,55,70
train,0.1,115,-1,0.7929999999999999,110.8154281848373,64.58333333333334,57,8,0,0,1357.3000000000002,23.47926199261993,1380.7792619926201,-1535.0,-135.73,-1670.7299999999998,94,54,42,45,53
train,0.1,116,-1,0.7912,113.11048581569759,57.291666666666664,72,6,0,0,1593.7999999999997,23.47926199261993,1617.2792619926197,-1572.0,-159.38,-1731.38,57,62,60,47,62
train,0.1,117,-1,0.7894,81.27713506983773,47.22222222222222,98,10,0,0,1780.1999999999998,23.47926199261993,1803.6792619926198,-2658.0,-178.01999999999998,-2836.02,52,55,47,56,78
train,0.1,118,-1,0.7876,199.67153963649457,28.819444444444443,0,0,0,0,1645.7999999999997,23.47926199261993,1669.2792619926197,28.0,-164.57999999999998,-136.57999999999998,67,54,49,44,74
train,0.1,119,-1,0.7858,174.8995076480433,43.40277777777778,4,2,0,0,1636.1,23.47926199261993,1659.5792619926199,-390.0,-163.61,-553.61,50,65,50,66,57
train,0.1,120,-1,0.784,196.14917167418216,42.36111111111111,0,0,2,2,1480.8999999999999,23.47926199261993,1504.3792619926198,62.0,-148.08999999999997,-86.09,80,58,43,46,61
train,0.1,121,-1,0.7822,127.1799541259176,88.88888888888889,8,4,0,0,1411.0,23.47926199261993,1434.47926199262,-410.0,-141.1,-551.1000000000001,74,65,53,46,50
train,0.1,122,-1,0.7804,133.4070174572404,90.27777777777779,0,0,0,0,1769.3,23.47926199261993,1792.77926199262,-246.0,-176.93,-422.93,64,39,51,53,81
train,0.1,123,-1,0.7786,176.3996918485812,59.375,0,0,0,0,1658.6999999999998,23.47926199261993,1682.1792619926198,166.0,-165.87,0.129999999999999,57,46,52,78,55
train,0.1,124,-1,0.7767999999999999,290.24357136507,3.125,0,0,149,3,1827.7999999999997,23.47926199261993,1851.2792619926197,-1573.0,-182.77999999999997,-1755.7799999999997,60,47,43,48,90
train,0.1,125,-1,0.775,148.19107716411023,63.888888888888886,3,3,0,0,1874.1,23.47926199261993,1897.5792619926199,-329.0,-187.41,-516.4100000000001,45,42,53,71,77
train,0.1,126,-1,0.7732,108.28775018503084,82.98611111111111,29,1,0,0,1478.6,23.47926199261993,1502.0792619926199,-1197.0,-147.85999999999999,-1344.8600000000001,67,55,65,51,50
train,0.1,127,-1,0.7714,161.64294428072026,64.23611111111111,0,0,0,0,1655.0,23.47926199261993,1678.47926199262,8.0,-165.5,-157.50000000000003,60,55,49,58,66
train,0.1,128,-1,0.7696,99.3898421156014,38.88888888888889,119,8,0,0,1683.4,23.47926199261993,1706.87926199262,-2561.0,-168.34,-2729.34,56,42,51,85,54
train,0.1,129,-1,0.7678,165.4200994492536,64.23611111111111,0,0,0,0,1548.3999999999999,23.47926199261993,1571.8792619926198,30.0,-154.84,-124.84000000000003,62,65,54,47,60
train,0.1,130,-1,0.766,127.13007161260799,57.986111111111114,18,9,0,0,1638.1,23.47926199261993,1661.5792619926199,-1034.0,-163.81,-1197.81,60,54,55,54,65
train,0.1,131,-1,0.7642,197.73810936511302,43.75,0,0,0,0,1597.0,23.47926199261993,1620.47926199262,24.0,-159.7,-135.7,71,38,55,66,58
train,0.1,132,-1,0.7624,150.03662439105418,88.19444444444444,0,0,0,0,1506.6999999999998,23.47926199261993,1530.1792619926198,150.0,-150.67,-0.6700000000000017,62,47,77,55,47
train,0.1,133,-1,0.7605999999999999,202.25108479925342,30.90277777777778,0,0,0,0,1287.1999999999998,23.47926199261993,1310.6792619926198,-36.0,-128.72,-164.72,85,62,55,46,40
train,0.1,134,-1,0.7587999999999999,57.775839613295524,7.638888888888889,218,14,0,0,1649.7,23.47926199261993,1673.17926199262,-4638.0,-164.97,-4802.97,42,55,63,83,45
